seed,delta,omega,rule,crossings,max_event_time_error,rms_error
103,4.0,2.525,raw,938,9.094947017729282e-13,4.440892098500626e-16
103,4.0,2.525,hysteresis,853,9.094947017729282e-13,4.440892098500626e-16
103,4.0,2.55,raw,928,9.094947017729282e-13,1.1102230246251565e-16
103,4.0,2.55,hysteresis,852,9.094947017729282e-13,1.1102230246251565e-16
103,4.0,2.575,raw,912,4.547473508864641e-13,7.771561172376096e-16
103,4.0,2.575,hysteresis,829,4.547473508864641e-13,7.771561172376096e-16
103,4.0,2.6,raw,918,9.094947017729282e-13,7.771561172376096e-16
103,4.0,2.6,hysteresis,835,9.094947017729282e-13,7.771561172376096e-16
104,0.0,1.9,raw,483,0.0,0.0
104,0.0,1.9,hysteresis,466,0.0,0.0
104,0.0,1.925,raw,483,0.0,0.0
104,0.0,1.925,hysteresis,466,0.0,0.0
104,0.0,1.95,raw,483,0.0,0.0
104,0.0,1.95,hysteresis,466,0.0,0.0
104,0.0,1.975,raw,483,0.0,0.0
104,0.0,1.975,hysteresis,466,0.0,0.0
104,0.0,2.0,raw,483,0.0,0.0
104,0.0,2.0,hysteresis,466,0.0,0.0
104,0.0,2.025,raw,483,0.0,0.0
104,0.0,2.025,hysteresis,466,0.0,0.0
104,0.0,2.05,raw,483,0.0,0.0
104,0.0,2.05,hysteresis,466,0.0,0.0
104,0.0,2.075,raw,483,0.0,0.0
104,0.0,2.075,hysteresis,466,0.0,0.0
104,0.0,2.1,raw,483,0.0,0.0
104,0.0,2.1,hysteresis,466,0.0,0.0
104,0.0,2.125,raw,483,0.0,0.0
104,0.0,2.125,hysteresis,466,0.0,0.0
104,0.0,2.15,raw,483,0.0,0.0
104,0.0,2.15,hysteresis,466,0.0,0.0
104,0.0,2.175,raw,483,0.0,0.0
104,0.0,2.175,hysteresis,466,0.0,0.0
104,0.0,2.2,raw,483,0.0,0.0
104,0.0,2.2,hysteresis,466,0.0,0.0
104,0.0,2.225,raw,483,0.0,0.0
104,0.0,2.225,hysteresis,466,0.0,0.0
104,0.0,2.25,raw,483,0.0,0.0
104,0.0,2.25,hysteresis,466,0.0,0.0
104,0.0,2.275,raw,483,0.0,0.0
104,0.0,2.275,hysteresis,466,0.0,0.0
104,0.0,2.3,raw,483,0.0,0.0
104,0.0,2.3,hysteresis,466,0.0,0.0
104,0.0,2.325,raw,483,0.0,0.0
104,0.0,2.325,hysteresis,466,0.0,0.0
104,0.0,2.3333333333333335,raw,483,0.0,0.0
104,0.0,2.3333333333333335,hysteresis,466,0.0,0.0
104,0.0,2.35,raw,483,0.0,0.0
104,0.0,2.35,hysteresis,466,0.0,0.0
104,0.0,2.375,raw,483,0.0,0.0
104,0.0,2.375,hysteresis,466,0.0,0.0
104,0.0,2.4,raw,483,0.0,0.0
104,0.0,2.4,hysteresis,466,0.0,0.0
104,0.0,2.414213562373095,raw,483,0.0,0.0
104,0.0,2.414213562373095,hysteresis,466,0.0,0.0
104,0.0,2.425,raw,483,0.0,0.0
104,0.0,2.425,hysteresis,466,0.0,0.0
104,0.0,2.45,raw,483,0.0,0.0
104,0.0,2.45,hysteresis,466,0.0,0.0
104,0.0,2.475,raw,483,0.0,0.0
104,0.0,2.475,hysteresis,466,0.0,0.0
104,0.0,2.5,raw,483,0.0,0.0
104,0.0,2.5,hysteresis,466,0.0,0.0
104,0.0,2.525,raw,483,0.0,0.0
104,0.0,2.525,hysteresis,466,0.0,0.0
104,0.0,2.55,raw,483,0.0,0.0
104,0.0,2.55,hysteresis,466,0.0,0.0
104,0.0,2.575,raw,483,0.0,0.0
104,0.0,2.575,hysteresis,466,0.0,0.0
104,0.0,2.6,raw,483,0.0,0.0
104,0.0,2.6,hysteresis,466,0.0,0.0
104,1.0,1.9,raw,544,4.547473508864641e-13,0.0
104,1.0,1.9,hysteresis,512,4.547473508864641e-13,0.0
104,1.0,1.925,raw,541,9.094947017729282e-13,5.551115123125783e-16
104,1.0,1.925,hysteresis,506,9.094947017729282e-13,5.551115123125783e-16
104,1.0,1.95,raw,544,4.547473508864641e-13,5.551115123125783e-16
104,1.0,1.95,hysteresis,502,4.547473508864641e-13,5.551115123125783e-16
104,1.0,1.975,raw,536,4.547473508864641e-13,7.771561172376096e-16
104,1.0,1.975,hysteresis,500,4.547473508864641e-13,7.771561172376096e-16
104,1.0,2.0,raw,539,4.547473508864641e-13,2.220446049250313e-16
104,1.0,2.0,hysteresis,502,4.547473508864641e-13,2.220446049250313e-16
104,1.0,2.025,raw,536,9.094947017729282e-13,6.661338147750939e-16
104,1.0,2.025,hysteresis,501,9.094947017729282e-13,6.661338147750939e-16
104,1.0,2.05,raw,530,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.05,hysteresis,495,2.2737367544323206e-13,3.3306690738754696e-16
104,1.0,2.075,raw,533,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.075,hysteresis,496,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.1,raw,533,4.547473508864641e-13,2.220446049250313e-16
104,1.0,2.1,hysteresis,497,4.547473508864641e-13,2.220446049250313e-16
104,1.0,2.125,raw,527,4.547473508864641e-13,1.1102230246251565e-16
104,1.0,2.125,hysteresis,492,4.547473508864641e-13,1.1102230246251565e-16
104,1.0,2.15,raw,531,4.547473508864641e-13,6.661338147750939e-16
104,1.0,2.15,hysteresis,488,4.547473508864641e-13,6.661338147750939e-16
104,1.0,2.175,raw,527,4.547473508864641e-13,4.440892098500626e-16
104,1.0,2.175,hysteresis,491,4.547473508864641e-13,4.440892098500626e-16
104,1.0,2.2,raw,528,4.547473508864641e-13,0.0
104,1.0,2.2,hysteresis,487,4.547473508864641e-13,0.0
104,1.0,2.225,raw,523,4.547473508864641e-13,4.440892098500626e-16
104,1.0,2.225,hysteresis,492,4.547473508864641e-13,4.440892098500626e-16
104,1.0,2.25,raw,519,4.547473508864641e-13,1.3322676295501878e-15
104,1.0,2.25,hysteresis,486,4.547473508864641e-13,1.3322676295501878e-15
104,1.0,2.275,raw,523,4.547473508864641e-13,1.1102230246251565e-16
104,1.0,2.275,hysteresis,485,4.547473508864641e-13,1.1102230246251565e-16
104,1.0,2.3,raw,524,4.547473508864641e-13,6.661338147750939e-16
104,1.0,2.3,hysteresis,488,4.547473508864641e-13,6.661338147750939e-16
104,1.0,2.325,raw,519,9.094947017729282e-13,4.440892098500626e-16
104,1.0,2.325,hysteresis,487,4.547473508864641e-13,4.440892098500626e-16
104,1.0,2.3333333333333335,raw,519,9.094947017729282e-13,0.0
104,1.0,2.3333333333333335,hysteresis,482,9.094947017729282e-13,0.0
104,1.0,2.35,raw,521,4.547473508864641e-13,6.661338147750939e-16
104,1.0,2.35,hysteresis,487,4.547473508864641e-13,6.661338147750939e-16
104,1.0,2.375,raw,517,4.547473508864641e-13,8.881784197001252e-16
104,1.0,2.375,hysteresis,486,4.547473508864641e-13,8.881784197001252e-16
104,1.0,2.4,raw,521,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.4,hysteresis,482,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.414213562373095,raw,515,4.547473508864641e-13,4.440892098500626e-16
104,1.0,2.414213562373095,hysteresis,481,2.2737367544323206e-13,4.440892098500626e-16
104,1.0,2.425,raw,517,4.547473508864641e-13,1.1102230246251565e-16
104,1.0,2.425,hysteresis,488,4.547473508864641e-13,1.1102230246251565e-16
104,1.0,2.45,raw,514,9.094947017729282e-13,4.440892098500626e-16
104,1.0,2.45,hysteresis,483,9.094947017729282e-13,4.440892098500626e-16
104,1.0,2.475,raw,519,9.094947017729282e-13,2.220446049250313e-16
104,1.0,2.475,hysteresis,482,9.094947017729282e-13,2.220446049250313e-16
104,1.0,2.5,raw,509,4.547473508864641e-13,5.551115123125783e-16
104,1.0,2.5,hysteresis,485,4.547473508864641e-13,5.551115123125783e-16
104,1.0,2.525,raw,513,4.547473508864641e-13,8.881784197001252e-16
104,1.0,2.525,hysteresis,479,4.547473508864641e-13,8.881784197001252e-16
104,1.0,2.55,raw,515,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.55,hysteresis,480,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.575,raw,514,9.094947017729282e-13,8.881784197001252e-16
104,1.0,2.575,hysteresis,480,9.094947017729282e-13,8.881784197001252e-16
104,1.0,2.6,raw,510,4.547473508864641e-13,3.3306690738754696e-16
104,1.0,2.6,hysteresis,480,4.547473508864641e-13,3.3306690738754696e-16
104,1.5,1.9,raw,614,4.547473508864641e-13,1.1102230246251565e-15
104,1.5,1.9,hysteresis,564,4.547473508864641e-13,1.1102230246251565e-15
104,1.5,1.925,raw,604,4.547473508864641e-13,2.220446049250313e-16
104,1.5,1.925,hysteresis,552,4.547473508864641e-13,2.220446049250313e-16
104,1.5,1.95,raw,601,9.094947017729282e-13,0.0
104,1.5,1.95,hysteresis,558,9.094947017729282e-13,0.0
104,1.5,1.975,raw,596,9.094947017729282e-13,1.1102230246251565e-16
104,1.5,1.975,hysteresis,545,9.094947017729282e-13,1.1102230246251565e-16
104,1.5,2.0,raw,607,9.094947017729282e-13,4.440892098500626e-16
104,1.5,2.0,hysteresis,553,9.094947017729282e-13,4.440892098500626e-16
104,1.5,2.025,raw,593,9.094947017729282e-13,2.220446049250313e-16
104,1.5,2.025,hysteresis,540,9.094947017729282e-13,2.220446049250313e-16
104,1.5,2.05,raw,595,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.05,hysteresis,542,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.075,raw,582,9.094947017729282e-13,1.1102230246251565e-16
104,1.5,2.075,hysteresis,537,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.1,raw,587,9.094947017729282e-13,6.661338147750939e-16
104,1.5,2.1,hysteresis,530,9.094947017729282e-13,6.661338147750939e-16
104,1.5,2.125,raw,581,4.547473508864641e-13,0.0
104,1.5,2.125,hysteresis,537,4.547473508864641e-13,0.0
104,1.5,2.15,raw,591,9.094947017729282e-13,7.771561172376096e-16
104,1.5,2.15,hysteresis,532,9.094947017729282e-13,7.771561172376096e-16
104,1.5,2.175,raw,584,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.175,hysteresis,524,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.2,raw,575,9.094947017729282e-13,6.661338147750939e-16
104,1.5,2.2,hysteresis,525,9.094947017729282e-13,6.661338147750939e-16
104,1.5,2.225,raw,578,4.547473508864641e-13,7.771561172376096e-16
104,1.5,2.225,hysteresis,527,4.547473508864641e-13,7.771561172376096e-16
104,1.5,2.25,raw,573,2.2737367544323206e-13,6.661338147750939e-16
104,1.5,2.25,hysteresis,520,2.2737367544323206e-13,6.661338147750939e-16
104,1.5,2.275,raw,573,4.547473508864641e-13,8.881784197001252e-16
104,1.5,2.275,hysteresis,516,4.547473508864641e-13,8.881784197001252e-16
104,1.5,2.3,raw,576,4.547473508864641e-13,1.2212453270876722e-15
104,1.5,2.3,hysteresis,515,4.547473508864641e-13,1.2212453270876722e-15
104,1.5,2.325,raw,564,9.094947017729282e-13,9.992007221626409e-16
104,1.5,2.325,hysteresis,514,9.094947017729282e-13,9.992007221626409e-16
104,1.5,2.3333333333333335,raw,568,4.547473508864641e-13,9.992007221626409e-16
104,1.5,2.3333333333333335,hysteresis,515,4.547473508864641e-13,9.992007221626409e-16
104,1.5,2.35,raw,560,9.094947017729282e-13,1.1102230246251565e-16
104,1.5,2.35,hysteresis,508,9.094947017729282e-13,1.1102230246251565e-16
104,1.5,2.375,raw,564,9.094947017729282e-13,0.0
104,1.5,2.375,hysteresis,509,4.547473508864641e-13,0.0
104,1.5,2.4,raw,565,4.547473508864641e-13,6.661338147750939e-16
104,1.5,2.4,hysteresis,510,4.547473508864641e-13,6.661338147750939e-16
104,1.5,2.414213562373095,raw,555,4.547473508864641e-13,7.771561172376096e-16
104,1.5,2.414213562373095,hysteresis,512,4.547473508864641e-13,7.771561172376096e-16
104,1.5,2.425,raw,561,9.094947017729282e-13,3.3306690738754696e-16
104,1.5,2.425,hysteresis,512,9.094947017729282e-13,3.3306690738754696e-16
104,1.5,2.45,raw,564,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.45,hysteresis,508,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.475,raw,558,9.094947017729282e-13,2.220446049250313e-16
104,1.5,2.475,hysteresis,501,9.094947017729282e-13,2.220446049250313e-16
104,1.5,2.5,raw,547,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.5,hysteresis,506,4.547473508864641e-13,1.1102230246251565e-16
104,1.5,2.525,raw,544,4.547473508864641e-13,6.661338147750939e-16
104,1.5,2.525,hysteresis,500,4.547473508864641e-13,6.661338147750939e-16
104,1.5,2.55,raw,546,4.547473508864641e-13,3.3306690738754696e-16
104,1.5,2.55,hysteresis,503,4.547473508864641e-13,3.3306690738754696e-16
104,1.5,2.575,raw,542,4.547473508864641e-13,2.220446049250313e-16
104,1.5,2.575,hysteresis,502,4.547473508864641e-13,2.220446049250313e-16
104,1.5,2.6,raw,551,0.0,2.220446049250313e-16
104,1.5,2.6,hysteresis,500,0.0,2.220446049250313e-16
104,2.0,1.9,raw,685,9.094947017729282e-13,6.661338147750939e-16
104,2.0,1.9,hysteresis,625,9.094947017729282e-13,6.661338147750939e-16
104,2.0,1.925,raw,694,4.547473508864641e-13,5.551115123125783e-16
104,2.0,1.925,hysteresis,630,2.2737367544323206e-13,5.551115123125783e-16
104,2.0,1.95,raw,670,9.094947017729282e-13,2.220446049250313e-16
104,2.0,1.95,hysteresis,619,9.094947017729282e-13,2.220446049250313e-16
104,2.0,1.975,raw,668,9.094947017729282e-13,7.771561172376096e-16
104,2.0,1.975,hysteresis,620,9.094947017729282e-13,7.771561172376096e-16
104,2.0,2.0,raw,677,4.547473508864641e-13,8.881784197001252e-16
104,2.0,2.0,hysteresis,626,4.547473508864641e-13,8.881784197001252e-16
104,2.0,2.025,raw,667,4.547473508864641e-13,4.440892098500626e-16
104,2.0,2.025,hysteresis,599,4.547473508864641e-13,4.440892098500626e-16
104,2.0,2.05,raw,655,4.547473508864641e-13,1.1102230246251565e-16
104,2.0,2.05,hysteresis,599,4.547473508864641e-13,1.1102230246251565e-16
104,2.0,2.075,raw,655,4.547473508864641e-13,2.220446049250313e-16
104,2.0,2.075,hysteresis,594,4.547473508864641e-13,2.220446049250313e-16
104,2.0,2.1,raw,651,4.547473508864641e-13,2.220446049250313e-16
104,2.0,2.1,hysteresis,593,4.547473508864641e-13,2.220446049250313e-16
104,2.0,2.125,raw,644,4.547473508864641e-13,1.1102230246251565e-16
104,2.0,2.125,hysteresis,590,4.547473508864641e-13,1.1102230246251565e-16
104,2.0,2.15,raw,648,4.547473508864641e-13,4.440892098500626e-16
104,2.0,2.15,hysteresis,587,4.547473508864641e-13,4.440892098500626e-16
104,2.0,2.175,raw,642,4.547473508864641e-13,9.992007221626409e-16
104,2.0,2.175,hysteresis,574,4.547473508864641e-13,9.992007221626409e-16
104,2.0,2.2,raw,649,9.094947017729282e-13,0.0
104,2.0,2.2,hysteresis,575,2.2737367544323206e-13,0.0
104,2.0,2.225,raw,637,9.094947017729282e-13,2.220446049250313e-16
104,2.0,2.225,hysteresis,576,9.094947017729282e-13,2.220446049250313e-16
104,2.0,2.25,raw,638,4.547473508864641e-13,6.661338147750939e-16
104,2.0,2.25,hysteresis,570,2.2737367544323206e-13,6.661338147750939e-16
104,2.0,2.275,raw,636,4.547473508864641e-13,4.440892098500626e-16
104,2.0,2.275,hysteresis,563,4.547473508864641e-13,4.440892098500626e-16
104,2.0,2.3,raw,630,4.547473508864641e-13,0.0
104,2.0,2.3,hysteresis,556,4.547473508864641e-13,0.0
104,2.0,2.325,raw,622,9.094947017729282e-13,0.0
104,2.0,2.325,hysteresis,554,4.547473508864641e-13,0.0
104,2.0,2.3333333333333335,raw,630,9.094947017729282e-13,2.220446049250313e-16
104,2.0,2.3333333333333335,hysteresis,558,9.094947017729282e-13,2.220446049250313e-16
104,2.0,2.35,raw,619,9.094947017729282e-13,3.3306690738754696e-16
104,2.0,2.35,hysteresis,551,9.094947017729282e-13,3.3306690738754696e-16
104,2.0,2.375,raw,625,9.094947017729282e-13,3.3306690738754696e-16
104,2.0,2.375,hysteresis,550,9.094947017729282e-13,3.3306690738754696e-16
104,2.0,2.4,raw,623,4.547473508864641e-13,5.551115123125783e-16
104,2.0,2.4,hysteresis,555,2.2737367544323206e-13,5.551115123125783e-16
104,2.0,2.414213562373095,raw,627,4.547473508864641e-13,3.3306690738754696e-16
104,2.0,2.414213562373095,hysteresis,556,4.547473508864641e-13,3.3306690738754696e-16
104,2.0,2.425,raw,617,2.2737367544323206e-13,1.1102230246251565e-16
104,2.0,2.425,hysteresis,543,0.0,1.1102230246251565e-16
104,2.0,2.45,raw,621,9.094947017729282e-13,1.1102230246251565e-16
104,2.0,2.45,hysteresis,543,9.094947017729282e-13,1.1102230246251565e-16
104,2.0,2.475,raw,613,9.094947017729282e-13,3.3306690738754696e-16
104,2.0,2.475,hysteresis,532,9.094947017729282e-13,3.3306690738754696e-16
104,2.0,2.5,raw,596,2.2737367544323206e-13,0.0
104,2.0,2.5,hysteresis,534,2.2737367544323206e-13,0.0
104,2.0,2.525,raw,593,9.094947017729282e-13,7.771561172376096e-16
104,2.0,2.525,hysteresis,534,9.094947017729282e-13,7.771561172376096e-16
104,2.0,2.55,raw,593,9.094947017729282e-13,2.220446049250313e-16
104,2.0,2.55,hysteresis,533,9.094947017729282e-13,2.220446049250313e-16
104,2.0,2.575,raw,595,9.094947017729282e-13,1.1102230246251565e-16
104,2.0,2.575,hysteresis,532,9.094947017729282e-13,1.1102230246251565e-16
104,2.0,2.6,raw,597,4.547473508864641e-13,1.1102230246251565e-16
104,2.0,2.6,hysteresis,524,4.547473508864641e-13,1.1102230246251565e-16
104,3.0,1.9,raw,808,4.547473508864641e-13,8.881784197001252e-16
104,3.0,1.9,hysteresis,759,4.547473508864641e-13,8.881784197001252e-16
104,3.0,1.925,raw,810,4.547473508864641e-13,8.881784197001252e-16
104,3.0,1.925,hysteresis,772,4.547473508864641e-13,8.881784197001252e-16
104,3.0,1.95,raw,807,9.094947017729282e-13,1.3322676295501878e-15
104,3.0,1.95,hysteresis,741,4.547473508864641e-13,1.3322676295501878e-15
104,3.0,1.975,raw,805,9.094947017729282e-13,0.0
104,3.0,1.975,hysteresis,751,9.094947017729282e-13,0.0
104,3.0,2.0,raw,804,9.094947017729282e-13,1.1102230246251565e-15
104,3.0,2.0,hysteresis,762,9.094947017729282e-13,1.1102230246251565e-15
104,3.0,2.025,raw,799,4.547473508864641e-13,8.881784197001252e-16
104,3.0,2.025,hysteresis,746,2.2737367544323206e-13,8.881784197001252e-16
104,3.0,2.05,raw,797,9.094947017729282e-13,6.661338147750939e-16
104,3.0,2.05,hysteresis,731,4.547473508864641e-13,6.661338147750939e-16
104,3.0,2.075,raw,784,4.547473508864641e-13,8.881784197001252e-16
104,3.0,2.075,hysteresis,731,4.547473508864641e-13,8.881784197001252e-16
104,3.0,2.1,raw,795,2.2737367544323206e-13,3.3306690738754696e-16
104,3.0,2.1,hysteresis,722,2.2737367544323206e-13,3.3306690738754696e-16
104,3.0,2.125,raw,794,9.094947017729282e-13,6.661338147750939e-16
104,3.0,2.125,hysteresis,717,4.547473508864641e-13,6.661338147750939e-16
104,3.0,2.15,raw,784,4.547473508864641e-13,2.220446049250313e-16
104,3.0,2.15,hysteresis,722,4.547473508864641e-13,2.220446049250313e-16
104,3.0,2.175,raw,783,4.547473508864641e-13,4.440892098500626e-16
104,3.0,2.175,hysteresis,721,4.547473508864641e-13,4.440892098500626e-16
104,3.0,2.2,raw,780,4.547473508864641e-13,7.771561172376096e-16
104,3.0,2.2,hysteresis,717,4.547473508864641e-13,7.771561172376096e-16
104,3.0,2.225,raw,779,9.094947017729282e-13,3.3306690738754696e-16
104,3.0,2.225,hysteresis,701,9.094947017729282e-13,3.3306690738754696e-16
104,3.0,2.25,raw,777,4.547473508864641e-13,0.0
104,3.0,2.25,hysteresis,694,4.547473508864641e-13,0.0
104,3.0,2.275,raw,769,9.094947017729282e-13,4.440892098500626e-16
104,3.0,2.275,hysteresis,686,9.094947017729282e-13,4.440892098500626e-16
104,3.0,2.3,raw,755,4.547473508864641e-13,4.440892098500626e-16
104,3.0,2.3,hysteresis,683,4.547473508864641e-13,4.440892098500626e-16
104,3.0,2.325,raw,762,9.094947017729282e-13,5.551115123125783e-16
104,3.0,2.325,hysteresis,682,9.094947017729282e-13,5.551115123125783e-16
104,3.0,2.3333333333333335,raw,766,4.547473508864641e-13,5.551115123125783e-16
104,3.0,2.3333333333333335,hysteresis,685,4.547473508864641e-13,5.551115123125783e-16
104,3.0,2.35,raw,747,9.094947017729282e-13,1.4432899320127035e-15
104,3.0,2.35,hysteresis,676,4.547473508864641e-13,1.4432899320127035e-15
104,3.0,2.375,raw,735,4.547473508864641e-13,0.0
104,3.0,2.375,hysteresis,664,4.547473508864641e-13,0.0
104,3.0,2.4,raw,753,4.547473508864641e-13,2.220446049250313e-16
104,3.0,2.4,hysteresis,670,4.547473508864641e-13,2.220446049250313e-16
104,3.0,2.414213562373095,raw,750,9.094947017729282e-13,2.220446049250313e-16
104,3.0,2.414213562373095,hysteresis,674,9.094947017729282e-13,2.220446049250313e-16
104,3.0,2.425,raw,742,4.547473508864641e-13,1.7763568394002505e-15
104,3.0,2.425,hysteresis,652,4.547473508864641e-13,1.7763568394002505e-15
104,3.0,2.45,raw,744,9.094947017729282e-13,8.881784197001252e-16
104,3.0,2.45,hysteresis,650,4.547473508864641e-13,8.881784197001252e-16
104,3.0,2.475,raw,740,4.547473508864641e-13,3.3306690738754696e-16
104,3.0,2.475,hysteresis,648,4.547473508864641e-13,3.3306690738754696e-16
104,3.0,2.5,raw,728,9.094947017729282e-13,2.220446049250313e-16
104,3.0,2.5,hysteresis,633,4.547473508864641e-13,2.220446049250313e-16
104,3.0,2.525,raw,725,9.094947017729282e-13,4.440892098500626e-16
104,3.0,2.525,hysteresis,634,9.094947017729282e-13,4.440892098500626e-16
104,3.0,2.55,raw,724,4.547473508864641e-13,6.661338147750939e-16
104,3.0,2.55,hysteresis,631,4.547473508864641e-13,6.661338147750939e-16
104,3.0,2.575,raw,715,9.094947017729282e-13,1.1102230246251565e-15
104,3.0,2.575,hysteresis,619,9.094947017729282e-13,1.1102230246251565e-15
104,3.0,2.6,raw,711,4.547473508864641e-13,1.1102230246251565e-16
104,3.0,2.6,hysteresis,630,4.547473508864641e-13,1.1102230246251565e-16
104,4.0,1.9,raw,869,9.094947017729282e-13,1.9984014443252818e-15
104,4.0,1.9,hysteresis,838,9.094947017729282e-13,1.9984014443252818e-15
104,4.0,1.925,raw,884,9.094947017729282e-13,2.220446049250313e-16
104,4.0,1.925,hysteresis,847,9.094947017729282e-13,2.220446049250313e-16
104,4.0,1.95,raw,881,4.547473508864641e-13,2.220446049250313e-16
104,4.0,1.95,hysteresis,840,4.547473508864641e-13,2.220446049250313e-16
104,4.0,1.975,raw,887,4.547473508864641e-13,4.440892098500626e-16
104,4.0,1.975,hysteresis,852,4.547473508864641e-13,4.440892098500626e-16
104,4.0,2.0,raw,892,9.094947017729282e-13,4.440892098500626e-16
104,4.0,2.0,hysteresis,859,9.094947017729282e-13,4.440892098500626e-16
